Command,Speed,Initial Position,End Position,Time,ArUco ID,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
P200,200.0,0.0,200.0,1739976470.8860865,aruco_0,0.045212796605564584,0.04958471896581822,0.5280193898909676,0.21656294246218435,-0.1727853083386886,-0.6776537398236725,0.6811983068853679
P200,200.0,0.0,200.0,1739976470.8863764,aruco_3,0.20822512811903937,0.1313834033061689,0.4594228514742996,0.20815501863699395,-0.1377616344025953,-0.6851935658544761,0.684253602658638
P200,200.0,0.0,200.0,1739976470.8866537,aruco_4,0.24797463984777268,-0.08012948344951344,0.47590780101231567,0.16862237086239185,-0.21637017943105022,-0.6647627013788535,0.6948676045904552
P200,200.0,0.0,200.0,1739976470.88696,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976470.8872402,aruco_5,0.46709704536308905,0.1196955263574733,0.48062239909826987,0.22593915847566223,-0.17601214987078292,-0.6723705102813367,0.6825607019343917
P200,200.0,0.0,200.0,1739976470.9344957,aruco_1,0.023721472221379047,0.1819413617195231,0.5003467634008879,0.25003562473253155,-0.11780967126175518,-0.69361691791141,0.6652057078589928
P200,200.0,0.0,200.0,1739976470.9356241,aruco_0,0.07533744163350221,0.046087168533969325,0.5379388320532668,0.23085165688451859,-0.19148966481671548,-0.6724667511346257,0.6766296510113812
P200,200.0,0.0,200.0,1739976470.9359934,aruco_3,0.20822512811903937,0.1313834033061689,0.4594228514742996,0.20815501863699395,-0.1377616344025953,-0.6851935658544761,0.684253602658638
P200,200.0,0.0,200.0,1739976470.9362893,aruco_4,0.23546087406577093,-0.07546372830397177,0.4559005267655687,0.16470365837932932,-0.20196743103513295,-0.6755710171047665,0.6896996869126429
P200,200.0,0.0,200.0,1739976470.9365687,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976470.9368403,aruco_5,0.46709704536308905,0.1196955263574733,0.48062239909826987,0.22593915847566223,-0.17601214987078292,-0.6723705102813367,0.6825607019343917
P200,200.0,0.0,200.0,1739976470.9371245,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976470.9730093,aruco_2,-0.24940086650995874,0.12365952691586436,0.5081230104528099,0.1191605337039148,0.07324033422165864,-0.715422002214089,0.6845494683407188
P200,200.0,0.0,200.0,1739976470.9739428,aruco_1,0.04746453130102861,0.1741350626758098,0.5094943513755356,0.26125733671208246,-0.13589903564644915,-0.6880589320906944,0.6632126031063117
P200,200.0,0.0,200.0,1739976470.9743197,aruco_3,0.20822512811903937,0.1313834033061689,0.4594228514742996,0.20815501863699395,-0.1377616344025953,-0.6851935658544761,0.684253602658638
P200,200.0,0.0,200.0,1739976470.9745908,aruco_4,0.24193246352605197,-0.050692037348058785,0.4624774942214853,0.18129346405255564,-0.19452457569845968,-0.6720867902496137,0.6910804664858264
P200,200.0,0.0,200.0,1739976470.9748712,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976470.9751525,aruco_5,0.48038726727836945,0.10560306018184927,0.4889048782727283,0.2247465288095257,-0.19074465954643144,-0.6684708696439682,0.682826598999791
P200,200.0,0.0,200.0,1739976470.975418,aruco_0,0.11069837243328497,0.03191007633773363,0.556837635818843,0.24324552351564438,-0.22204105021505657,-0.6587825158354774,0.6764133199424518
P200,200.0,0.0,200.0,1739976471.0134354,aruco_2,-0.011053994544866677,-0.05538983682595883,0.47950694697342733,0.15586470915808526,-0.17287663014460772,-0.6787744546848782,0.6964805081911262
P200,200.0,0.0,200.0,1739976471.0143821,aruco_1,0.022540094353252965,0.19565946039680987,0.5171017884274636,0.2615921488216637,-0.10817165616315115,-0.6922902994750562,0.6637790117546439
P200,200.0,0.0,200.0,1739976471.014759,aruco_0,0.08101144038665913,0.0643335635528895,0.5384245308871953,0.24033323300184856,-0.1777891106668372,-0.6795920963990683,0.6699145817934692
P200,200.0,0.0,200.0,1739976471.0151134,aruco_3,0.22346678174689405,0.10873511012761361,0.46001213312401523,0.20325206989116468,-0.15810985855082296,-0.6812796197445142,0.6852356847588077
P200,200.0,0.0,200.0,1739976471.0154586,aruco_4,0.2669113360990438,-0.042795453995609536,0.4867007322672938,0.20280872446464077,-0.20746194265254556,-0.671691688371399,0.681658591128818
P200,200.0,0.0,200.0,1739976471.015774,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.016107,aruco_5,0.4640145202836564,0.1164912509835722,0.45718662970779855,0.21232640047569457,-0.1761318038999303,-0.6656598184930322,0.6933917280518793
P200,200.0,0.0,200.0,1739976471.0642436,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.0647724,aruco_1,0.05019633410630871,0.1783107867166749,0.5048246565688692,0.262776587230592,-0.13480522770449607,-0.6918348928914313,0.6588933840924494
P200,200.0,0.0,200.0,1739976471.0650456,aruco_0,0.0944130412603955,0.051964249231892204,0.5443252510866629,0.2388028188721728,-0.19206797438347956,-0.6674516749998942,0.6786688173185823
P200,200.0,0.0,200.0,1739976471.0652273,aruco_3,-0.07592841042939155,0.028077703967606477,0.34680310750868326,0.004367702189242664,-0.041693956618849025,-0.6966130234076813,0.7162212142864481
P200,200.0,0.0,200.0,1739976471.0653841,aruco_4,0.2539156685974751,-0.061549644232953254,0.4841845961499113,0.18524707095253465,-0.21128997071352565,-0.67110245854602,0.6860477801489289
P200,200.0,0.0,200.0,1739976471.0655317,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.065679,aruco_5,0.48038726727836945,0.10560306018184927,0.4889048782727283,0.2247465288095257,-0.19074465954643144,-0.6684708696439682,0.682826598999791
P200,200.0,0.0,200.0,1739976471.1071339,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.107633,aruco_1,0.046448978916385705,0.17819038838452736,0.5105579261694476,0.2633593918107449,-0.13304569711416883,-0.6882303025106052,0.6627818032540388
P200,200.0,0.0,200.0,1739976471.1078272,aruco_0,0.08940942003303916,0.048940285535402264,0.5371455050949909,0.23006967572111328,-0.18702864303946126,-0.6730769276509176,0.6775364755259508
P200,200.0,0.0,200.0,1739976471.1079934,aruco_3,-0.07592841042939155,0.028077703967606477,0.34680310750868326,0.004367702189242664,-0.041693956618849025,-0.6966130234076813,0.7162212142864481
P200,200.0,0.0,200.0,1739976471.1081197,aruco_4,-0.4726376117742148,0.11422243890835486,0.5051827150619675,-0.10943448027872774,0.2713440499953646,-0.6849203990009864,0.6672934461489605
P200,200.0,0.0,200.0,1739976471.1082413,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.1083689,aruco_5,0.48038726727836945,0.10560306018184927,0.4889048782727283,0.2247465288095257,-0.19074465954643144,-0.6684708696439682,0.682826598999791
P200,200.0,0.0,200.0,1739976471.1490946,aruco_1,0.05019633410630871,0.1783107867166749,0.5048246565688692,0.262776587230592,-0.13480522770449607,-0.6918348928914313,0.6588933840924494
P200,200.0,0.0,200.0,1739976471.150016,aruco_0,0.08436227748602317,0.0444972860229626,0.5369001485993508,0.22174098206794668,-0.1841571748691973,-0.6745425000547808,0.6796392297977837
P200,200.0,0.0,200.0,1739976471.1503377,aruco_3,0.20822512811903937,0.1313834033061689,0.4594228514742996,0.20815501863699395,-0.1377616344025953,-0.6851935658544761,0.684253602658638
P200,200.0,0.0,200.0,1739976471.150628,aruco_4,0.2688317421700089,-0.07163973204697414,0.4954431587156396,0.1878064888882799,-0.2261656622373742,-0.6653950833036194,0.6861684885311888
P200,200.0,0.0,200.0,1739976471.1509905,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.1512365,aruco_5,0.48038726727836945,0.10560306018184927,0.4889048782727283,0.2247465288095257,-0.19074465954643144,-0.6684708696439682,0.682826598999791
P200,200.0,0.0,200.0,1739976471.1513963,aruco_2,-0.011053994544866677,-0.05538983682595883,0.47950694697342733,0.15586470915808526,-0.17287663014460772,-0.6787744546848782,0.6964805081911262
P200,200.0,0.0,200.0,1739976471.2086174,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.2094007,aruco_1,0.023721472221379047,0.1819413617195231,0.5003467634008879,0.25003562473253155,-0.11780967126175518,-0.69361691791141,0.6652057078589928
P200,200.0,0.0,200.0,1739976471.2096858,aruco_0,0.12462646446479698,0.029899476357778256,0.55265055070375,0.23574659492035682,-0.21700476262812324,-0.6641837991903323,0.6754201301269818
P200,200.0,0.0,200.0,1739976471.2100573,aruco_3,-0.06994068477579782,0.026039995956005944,0.33623670167801745,0.006243670510341429,-0.04564633720486175,-0.6915046014741633,0.7209013868873754
P200,200.0,0.0,200.0,1739976471.210356,aruco_4,0.2539156685974751,-0.061549644232953254,0.4841845961499113,0.18524707095253465,-0.21128997071352565,-0.67110245854602,0.6860477801489289
P200,200.0,0.0,200.0,1739976471.2106252,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.2108822,aruco_5,0.4640145202836564,0.1164912509835722,0.45718662970779855,0.21232640047569457,-0.1761318038999303,-0.6656598184930322,0.6933917280518793
P200,200.0,0.0,200.0,1739976471.2438085,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.244507,aruco_1,0.023721472221379047,0.1819413617195231,0.5003467634008879,0.25003562473253155,-0.11780967126175518,-0.69361691791141,0.6652057078589928
P200,200.0,0.0,200.0,1739976471.244782,aruco_0,0.10683538660985188,0.04617568193944402,0.5408426664257132,0.23083858300926288,-0.19202519032600085,-0.6680913700485033,0.6808037832858563
P200,200.0,0.0,200.0,1739976471.2449474,aruco_3,-0.07592841042939155,0.028077703967606477,0.34680310750868326,0.004367702189242664,-0.041693956618849025,-0.6966130234076813,0.7162212142864481
P200,200.0,0.0,200.0,1739976471.245107,aruco_4,0.2539156685974751,-0.061549644232953254,0.4841845961499113,0.18524707095253465,-0.21128997071352565,-0.67110245854602,0.6860477801489289
P200,200.0,0.0,200.0,1739976471.2452514,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.2453928,aruco_5,0.48038726727836945,0.10560306018184927,0.4889048782727283,0.2247465288095257,-0.19074465954643144,-0.6684708696439682,0.682826598999791
P200,200.0,0.0,200.0,1739976471.2898767,aruco_1,0.021232379768945916,0.1769220242087808,0.504805326151563,0.24808749511365327,-0.11929585672378705,-0.6898264889824544,0.6695972694734729
P200,200.0,0.0,200.0,1739976471.2904918,aruco_0,0.13404049261923995,0.044450639669657364,0.5543922201056233,0.2451022600194585,-0.20821782905894426,-0.662998416769743,0.676020201131352
P200,200.0,0.0,200.0,1739976471.2911322,aruco_3,-0.4255936360864837,-0.06237443144767077,0.4810882893111692,-0.22647080712513115,0.10236652116982937,-0.6641377119453589,0.7050908888975791
P200,200.0,0.0,200.0,1739976471.2915213,aruco_4,0.23546087406577093,-0.07546372830397177,0.4559005267655687,0.16470365837932932,-0.20196743103513295,-0.6755710171047665,0.6896996869126429
P200,200.0,0.0,200.0,1739976471.2916684,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.2918131,aruco_5,0.48038726727836945,0.10560306018184927,0.4889048782727283,0.2247465288095257,-0.19074465954643144,-0.6684708696439682,0.682826598999791
P200,200.0,0.0,200.0,1739976471.291955,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.334588,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.335233,aruco_1,0.07017212773589375,0.17695662181733887,0.5167215937890951,0.27632116667996276,-0.14716381067030385,-0.6865633853352483,0.6562165331216895
P200,200.0,0.0,200.0,1739976471.3355484,aruco_0,0.1182418524199687,0.06156968134759641,0.5438615446358804,0.24191255104562856,-0.18414950412030073,-0.6662555542746524,0.6809337774298022
P200,200.0,0.0,200.0,1739976471.3358722,aruco_3,-0.07592841042939155,0.028077703967606477,0.34680310750868326,0.004367702189242664,-0.041693956618849025,-0.6966130234076813,0.7162212142864481
P200,200.0,0.0,200.0,1739976471.3362024,aruco_4,-0.4436711812591261,0.12257000384559076,0.4895338405417249,-0.08872303897204513,0.25933878757672746,-0.6881853498803938,0.6717682152948922
P200,200.0,0.0,200.0,1739976471.3365724,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.336893,aruco_5,0.4640145202836564,0.1164912509835722,0.45718662970779855,0.21232640047569457,-0.1761318038999303,-0.6656598184930322,0.6933917280518793
P200,200.0,0.0,200.0,1739976471.3882124,aruco_1,0.046448978916385705,0.17819038838452736,0.5105579261694476,0.2633593918107449,-0.13304569711416883,-0.6882303025106052,0.6627818032540388
P200,200.0,0.0,200.0,1739976471.3888192,aruco_0,0.06490784307154386,0.04754708020080135,0.5051518309654961,0.1938369603980054,-0.1533529062527161,-0.6862912088475167,0.6840427551483469
P200,200.0,0.0,200.0,1739976471.3893232,aruco_3,0.20822512811903937,0.1313834033061689,0.4594228514742996,0.20815501863699395,-0.1377616344025953,-0.6851935658544761,0.684253602658638
P200,200.0,0.0,200.0,1739976471.3895476,aruco_4,0.2539156685974751,-0.061549644232953254,0.4841845961499113,0.18524707095253465,-0.21128997071352565,-0.67110245854602,0.6860477801489289
P200,200.0,0.0,200.0,1739976471.3897007,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.3898542,aruco_5,0.4806681034320647,0.10472995530139043,0.48886053193400747,0.22426068461295814,-0.19100752626885723,-0.6686205506052096,0.6827663031966944
P200,200.0,0.0,200.0,1739976471.3900027,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.4237401,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.4242907,aruco_1,-0.0036523584983993163,0.1833247670572016,0.4969458247695181,0.23553418014065267,-0.10128959663021253,-0.6951952792864549,0.6715412021263913
P200,200.0,0.0,200.0,1739976471.4245563,aruco_0,0.12619391320817597,0.044569040322309836,0.540780524929682,0.22999909422519324,-0.19344960265524946,-0.6675474635749128,0.6812180612455686
P200,200.0,0.0,200.0,1739976471.4247348,aruco_3,0.20822512811903937,0.1313834033061689,0.4594228514742996,0.20815501863699395,-0.1377616344025953,-0.6851935658544761,0.684253602658638
P200,200.0,0.0,200.0,1739976471.4248757,aruco_4,0.24428581119902493,-0.0503960434024235,0.4650127223425362,0.18276240122207543,-0.19627669348400156,-0.671641891352886,0.690630530401441
P200,200.0,0.0,200.0,1739976471.4250307,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.4251654,aruco_5,0.4806681034320647,0.10472995530139043,0.48886053193400747,0.22426068461295814,-0.19100752626885723,-0.6686205506052096,0.6827663031966944
P200,200.0,0.0,200.0,1739976471.4659295,aruco_1,0.023721472221379047,0.1819413617195231,0.5003467634008879,0.25003562473253155,-0.11780967126175518,-0.69361691791141,0.6652057078589928
P200,200.0,0.0,200.0,1739976471.4668226,aruco_0,0.1377120547948104,0.05594018869244352,0.5479230662331102,0.24272105034722302,-0.1915751316280715,-0.6683793144561662,0.6765016982935328
P200,200.0,0.0,200.0,1739976471.4671862,aruco_3,0.23377819552271856,0.1233490398266974,0.4799715197700334,0.2203769701315756,-0.15874507173936334,-0.6765915951871806,0.684439772131449
P200,200.0,0.0,200.0,1739976471.4674945,aruco_4,0.2463542207890448,-0.08487604556626178,0.47615163361989454,0.16856779453305634,-0.21694609240524151,-0.6748220273650433,0.6849339520470422
P200,200.0,0.0,200.0,1739976471.467864,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.468179,aruco_5,0.48038726727836945,0.10560306018184927,0.4889048782727283,0.2247465288095257,-0.19074465954643144,-0.6684708696439682,0.682826598999791
P200,200.0,0.0,200.0,1739976471.468459,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.5209932,aruco_1,0.025002866328277862,0.1769445393975211,0.49891180181178973,0.2475361113584685,-0.12136894966591062,-0.693370867998031,0.6657569270647667
P200,200.0,0.0,200.0,1739976471.5219,aruco_0,0.1520386800718888,0.043869425219320024,0.5482632939423434,0.2396222872569464,-0.2051355435096803,-0.6599379537223435,0.6818962242477458
P200,200.0,0.0,200.0,1739976471.522502,aruco_3,-0.07592841042939155,0.028077703967606477,0.34680310750868326,0.004367702189242664,-0.041693956618849025,-0.6966130234076813,0.7162212142864481
P200,200.0,0.0,200.0,1739976471.5228138,aruco_4,-0.4436711812591261,0.12257000384559076,0.4895338405417249,-0.08872303897204513,0.25933878757672746,-0.6881853498803938,0.6717682152948922
P200,200.0,0.0,200.0,1739976471.5231996,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.5235114,aruco_5,0.4806681034320647,0.10472995530139043,0.48886053193400747,0.22426068461295814,-0.19100752626885723,-0.6686205506052096,0.6827663031966944
P200,200.0,0.0,200.0,1739976471.5238106,aruco_2,-0.21730505447165954,0.12125553730205096,0.4916764783885106,0.13823228150889214,0.050779453040835525,-0.711556825568037,0.687022679839305
P200,200.0,0.0,200.0,1739976471.556815,aruco_2,0.037205544990963416,-0.05684799602702896,0.49070783591077893,0.18275850323869747,-0.20301541030055054,-0.6756898553980865,0.6847096373737983
P200,200.0,0.0,200.0,1739976471.557778,aruco_1,0.023721472221379047,0.1819413617195231,0.5003467634008879,0.25003562473253155,-0.11780967126175518,-0.69361691791141,0.6652057078589928
P200,200.0,0.0,200.0,1739976471.5583687,aruco_0,-0.3386150735923541,0.018298648419247027,0.549593658219076,-0.07899573136129386,0.09299463764178961,-0.6887368881935317,0.7146699694786995
P200,200.0,0.0,200.0,1739976471.5585806,aruco_3,-0.07592841042939155,0.028077703967606477,0.34680310750868326,0.004367702189242664,-0.041693956618849025,-0.6966130234076813,0.7162212142864481
P200,200.0,0.0,200.0,1739976471.558744,aruco_4,0.2539156685974751,-0.061549644232953254,0.4841845961499113,0.18524707095253465,-0.21128997071352565,-0.67110245854602,0.6860477801489289
P200,200.0,0.0,200.0,1739976471.5588973,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.5590315,aruco_5,0.4806681034320647,0.10472995530139043,0.48886053193400747,0.22426068461295814,-0.19100752626885723,-0.6686205506052096,0.6827663031966944
P200,200.0,0.0,200.0,1739976471.605569,aruco_2,-0.22163612153987677,0.1230976462108655,0.5006973635633202,0.13515604156126204,0.05537489046159593,-0.7155969626336895,0.6830720666023883
P200,200.0,0.0,200.0,1739976471.6063447,aruco_1,0.05019633410630871,0.1783107867166749,0.5048246565688692,0.262776587230592,-0.13480522770449607,-0.6918348928914313,0.6588933840924494
P200,200.0,0.0,200.0,1739976471.6066236,aruco_0,0.15972664375020768,0.029711627687388595,0.5537929608198038,0.2316504036272337,-0.2138905163203886,-0.6650116968771499,0.6770143099358156
P200,200.0,0.0,200.0,1739976471.6067767,aruco_3,-0.07592841042939155,0.028077703967606477,0.34680310750868326,0.004367702189242664,-0.041693956618849025,-0.6966130234076813,0.7162212142864481
P200,200.0,0.0,200.0,1739976471.6069214,aruco_4,0.2593896781332701,-0.03996837005439191,0.49178816516977963,0.2003835634228998,-0.2051139216793722,-0.6674545492716186,0.6872256737870751
P200,200.0,0.0,200.0,1739976471.6070762,aruco_5,0.4640145202836564,0.1164912509835722,0.45718662970779855,0.21232640047569457,-0.1761318038999303,-0.6656598184930322,0.6933917280518793
P200,200.0,0.0,200.0,1739976471.6072192,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.6493132,aruco_2,-0.17987940040288902,0.12631436316236336,0.4861141203651159,0.16270424372973086,0.031161035072473763,-0.7106627634072784,0.6837505032716826
P200,200.0,0.0,200.0,1739976471.6500926,aruco_1,-0.0036523584983993163,0.1833247670572016,0.4969458247695181,0.23553418014065267,-0.10128959663021253,-0.6951952792864549,0.6715412021263913
P200,200.0,0.0,200.0,1739976471.6503453,aruco_0,0.12108037765021575,0.040852802073116756,0.5242452357906628,0.20909958641113796,-0.17683716615106268,-0.676682626291801,0.6834519721101698
P200,200.0,0.0,200.0,1739976471.650514,aruco_3,-0.07592841042939155,0.028077703967606477,0.34680310750868326,0.004367702189242664,-0.041693956618849025,-0.6966130234076813,0.7162212142864481
P200,200.0,0.0,200.0,1739976471.650701,aruco_4,0.2463542207890448,-0.08487604556626178,0.47615163361989454,0.16856779453305634,-0.21694609240524151,-0.6748220273650433,0.6849339520470422
P200,200.0,0.0,200.0,1739976471.650884,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
P200,200.0,0.0,200.0,1739976471.6510527,aruco_5,0.4806681034320647,0.10472995530139043,0.48886053193400747,0.22426068461295814,-0.19100752626885723,-0.6686205506052096,0.6827663031966944
P200,200.0,0.0,200.0,1739976471.6905026,aruco_2,-0.17987940040288902,0.12631436316236336,0.4861141203651159,0.16270424372973086,0.031161035072473763,-0.7106627634072784,0.6837505032716826
P200,200.0,0.0,200.0,1739976471.6911352,aruco_1,0.023721472221379047,0.1819413617195231,0.5003467634008879,0.25003562473253155,-0.11780967126175518,-0.69361691791141,0.6652057078589928
P200,200.0,0.0,200.0,1739976471.6914349,aruco_0,0.11899597962562096,0.04430387141761978,0.5168791590160685,0.20555270764064448,-0.17038159292412647,-0.6739555514247157,0.6888411334335357
P200,200.0,0.0,200.0,1739976471.6916382,aruco_3,0.23377819552271856,0.1233490398266974,0.4799715197700334,0.2203769701315756,-0.15874507173936334,-0.6765915951871806,0.684439772131449
P200,200.0,0.0,200.0,1739976471.691825,aruco_4,0.2592876144927197,-0.0650207934665808,0.47653739431364095,0.1863319341850462,-0.21211886296545396,-0.6758291466578912,0.6808384231104996
P200,200.0,0.0,200.0,1739976471.6921558,aruco_6,0.4958138200672698,0.04787609035059463,0.5230673783152424,0.2598223794092948,-0.1854697229152284,-0.6548255118893533,0.6850524482791488
