Command,Speed (mm/s),Initial Position (mm),End Position (mm),Current Position (mm),Time (s),ArUco ID,Translation X (mm),Translation Y (mm),Translation Z (mm),Rotation X,Rotation Y,Rotation Z,Rotation W
P200,10.0,0.0,200.0,38.18000030517578,1742199605.1502752,aruco_5,399.4316523840024,-39.72381917732985,58.071797474025246,0.09540916251334208,-0.02991476733970438,0.9949728624326805,-0.0055849268599289115
P200,10.0,0.0,200.0,38.18000030517578,1742199605.1506095,aruco_7,586.1196711782917,-41.2605339328303,34.34202552581134,0.041171183248315237,-0.007690404705590059,0.999122503502686,-6.7394430791788e-05
P200,10.0,0.0,200.0,38.18000030517578,1742199605.1509233,aruco_9,762.6594721747214,-38.0194773720713,39.54889075249146,0.0397146761949385,-0.008338476756642272,0.9991745080068666,0.0018727132396261132
P200,10.0,0.0,200.0,38.93000030517578,1742199605.2558672,aruco_8,583.9982159884148,59.173878333562975,37.03535024711269,0.05846655948832137,0.04573840141055768,0.9971920348940081,0.009884117073162732
P200,10.0,0.0,200.0,38.93000030517578,1742199605.256312,aruco_2,15.04035891487071,53.22661502073806,21.7653029980176,0.5067607404942912,0.17198352400274475,0.8447510663505838,0.0032916289131990585
P200,10.0,0.0,200.0,38.93000030517578,1742199605.256613,aruco_4,212.27531124674056,53.091198364977636,48.445474128961386,-0.020100834151863593,0.041301916653940195,0.998943421597713,0.0014624816638013245
P200,10.0,0.0,200.0,38.93000030517578,1742199605.2569451,aruco_6,397.0094017504426,53.71531459139913,47.761946836999854,-0.03838858706607899,0.08525025696760537,0.9955589735482431,-0.011001387985005799
P200,10.0,0.0,200.0,38.93000030517578,1742199605.257393,aruco_10,765.3919430643567,55.37330288386682,25.128970148285855,0.02248636498661849,-0.014535196224314803,0.9996280003850753,-0.005190621142510891
P200,10.0,0.0,200.0,38.93000030517578,1742199605.2576935,aruco_0,40.81983440381054,3.74804777108198,43.243704002242424,0.05732698070479242,0.017103308488342364,0.9982063372805988,-0.002278703682724865
P200,10.0,0.0,200.0,38.93000030517578,1742199605.2580018,aruco_1,18.589275250254833,-45.30587684672421,25.202265675864698,-0.04053035502687764,-0.027142409955326532,0.9987142953805436,-0.013795880421723597
P200,10.0,0.0,200.0,38.93000030517578,1742199605.2583148,aruco_5,399.3698138936205,-39.77898224428236,57.80746524901315,0.10620787736229303,-0.0295899765461327,0.9938975686500059,-0.0034544200623885047
P200,10.0,0.0,200.0,38.93000030517578,1742199605.2586112,aruco_7,585.8875644359,-41.11229718293605,35.59386563497902,0.047988611768282306,-0.008171578939300563,0.9988137684939258,0.0011681131078072765
P200,10.0,0.0,200.0,38.93000030517578,1742199605.258891,aruco_9,761.6349550383674,-37.61910245172645,41.76353732834814,0.041952671692769936,-0.0063901286813513964,0.9990928280615515,0.0035567834635390934
P200,10.0,0.0,200.0,39.68000030517578,1742199605.366569,aruco_8,584.6877741555094,59.15385785657395,33.834252178903235,0.05266456101296565,0.04160446216533837,0.9977123549330447,0.008096896942104735
P200,10.0,0.0,200.0,39.68000030517578,1742199605.3671231,aruco_2,16.326091368590923,53.2665413287375,24.244638010754382,0.5090755416320761,0.17145320477297488,0.8434621695599207,0.004176053502533798
P200,10.0,0.0,200.0,39.68000030517578,1742199605.3674905,aruco_4,212.2925950820582,53.05074478602145,48.52155367460587,-0.02187863241180357,0.04051000344625777,0.9989381186094428,0.0017001498590436157
P200,10.0,0.0,200.0,39.68000030517578,1742199605.3677843,aruco_6,397.0001728396054,53.670382944926274,47.6408537561469,-0.036447354591929784,0.08382924201491924,0.9957518997560472,-0.01106313431454071
P200,10.0,0.0,200.0,39.68000030517578,1742199605.3681118,aruco_10,765.0634131047977,55.40041348280583,25.864899415246278,0.02363375231561298,-0.013113239743792004,0.9996228874569302,-0.004854050512791054
P200,10.0,0.0,200.0,39.68000030517578,1742199605.368624,aruco_0,41.07971344815753,3.6692709169579145,42.16267235890947,-0.00596297238806394,0.010865403657363683,0.9999113581567385,-0.004863337007942038
P200,10.0,0.0,200.0,39.68000030517578,1742199605.368959,aruco_1,17.52399067992694,-45.660647829417606,22.777262408540942,-0.028667296143221024,-0.01886749491599909,0.9993410026379457,-0.011821778486278321
P200,10.0,0.0,200.0,39.68000030517578,1742199605.3692827,aruco_5,399.4734350427439,-39.49537883846038,59.749601816334376,0.09973768097738937,-0.03226403175411602,0.9944795697857572,-0.004669312946779655
P200,10.0,0.0,200.0,39.68000030517578,1742199605.3696594,aruco_7,585.8071624923407,-40.98616546716577,36.381846257406146,0.059379301551253795,-0.012467749163456499,0.9981528124603621,0.0030995001295060654
P200,10.0,0.0,200.0,39.68000030517578,1742199605.3699582,aruco_9,761.1902339008125,-37.54231459054158,42.63368271504486,0.04084192567514229,-0.008333073250783226,0.9991274905316265,0.002597087586226277
P200,10.0,0.0,200.0,40.40999984741211,1742199605.4772434,aruco_8,584.2469472635042,59.14353239546818,35.916309475985344,0.055911375742827014,0.0432683993515833,0.99745567821025,0.009160996753105857
P200,10.0,0.0,200.0,40.40999984741211,1742199605.478176,aruco_2,15.705738118874768,53.249667587129295,23.04269929312419,0.5087162779142822,0.1707614697175356,0.8438159419226874,0.004785879088755813
P200,10.0,0.0,200.0,40.40999984741211,1742199605.4786737,aruco_4,211.75408427435198,53.05042498845391,46.548266186925424,-0.019235925563449444,0.04131545708439343,0.998960485221015,0.0009753975843908566
P200,10.0,0.0,200.0,40.40999984741211,1742199605.4793797,aruco_6,397.0208095506311,53.742158261615316,48.77353683692276,-0.04338363232882524,0.09287858808457569,0.9946551828542344,-0.012348515023067913
P200,10.0,0.0,200.0,40.40999984741211,1742199605.479718,aruco_10,764.814064424113,55.4112838239793,26.409856545784095,0.023739524157253715,-0.013503692423837107,0.9996135575142265,-0.005177949082043101
P200,10.0,0.0,200.0,40.40999984741211,1742199605.4800067,aruco_0,39.780747528670005,3.2002232010828884,37.615128137222676,0.002088359923330346,0.011596387661310156,0.999930555106208,-0.00019433512898781686
P200,10.0,0.0,200.0,40.40999984741211,1742199605.4802945,aruco_1,11.04627679623188,-48.108630022350205,11.138061447218295,0.5004927005400137,-0.1441744385471307,0.8517581679010972,0.056822452805187405
P200,10.0,0.0,200.0,40.40999984741211,1742199605.4805894,aruco_3,218.5687806074088,-36.440407061132746,75.41799369838876,-0.052757557000759306,-0.011245163293743804,0.9984835298814833,-0.010991688010922597
P200,10.0,0.0,200.0,40.40999984741211,1742199605.4808536,aruco_5,399.40713891687386,-39.69127121526084,58.18553879902322,0.09838084784782351,-0.034772326030307145,0.9945271233639366,-0.005280623026761856
P200,10.0,0.0,200.0,40.40999984741211,1742199605.48111,aruco_7,586.0091671676929,-41.10570516332035,35.47255207068378,0.0583630608578471,-0.01726996163851649,0.998144020698531,0.0020014112399946117
P200,10.0,0.0,200.0,40.40999984741211,1742199605.4813728,aruco_9,762.479518094749,-37.94892166885741,39.90797233052867,0.037596778004904005,-0.01071170407938981,0.9992339816570184,0.0017837579161474445
P200,10.0,0.0,200.0,41.15999984741211,1742199605.5861344,aruco_8,584.2437444640206,59.15878265095661,35.959939432622654,0.05437197584795039,0.04400010484680124,0.9975089783461183,0.009138233747124332
P200,10.0,0.0,200.0,41.15999984741211,1742199605.5865934,aruco_2,15.61555105444401,53.25390401688628,22.881613132909038,0.5088439909211975,0.17051089756289856,0.8437888603925231,0.004915813450825964
P200,10.0,0.0,200.0,41.15999984741211,1742199605.5868807,aruco_4,211.92403899754598,53.06809203014524,47.22500817437425,-0.01853114918571796,0.04191375879190272,0.9989490622548253,0.000771112907431783
P200,10.0,0.0,200.0,41.15999984741211,1742199605.5871634,aruco_6,396.9984640458078,53.69805471539408,47.95798671482998,-0.04266152768110963,0.08153283216552613,0.9956897528293164,-0.011588688813627013
P200,10.0,0.0,200.0,41.15999984741211,1742199605.5874426,aruco_10,764.5641421688756,55.43936137871548,27.002310551413,0.02455773648282607,-0.013774568155558048,0.9995901442931826,-0.005168415715418279
P200,10.0,0.0,200.0,41.15999984741211,1742199605.5878253,aruco_0,41.92549060406231,3.48586072005852,40.48300538070792,-0.0061298775146886985,0.0057852776101067,0.9999626507847738,-0.0019085211977077539
P200,10.0,0.0,200.0,41.15999984741211,1742199605.5881348,aruco_1,19.171689953996484,-45.19126762567796,25.781388482600477,0.06380140127745376,-0.017819624588627736,0.997777357711467,-0.007223347317443206
P200,10.0,0.0,200.0,41.15999984741211,1742199605.5884411,aruco_5,399.52797872124466,-39.21289900384436,61.485674170782985,0.10195150522540675,-0.03738295192448157,0.9940731731839507,-0.005188621198905593
P200,10.0,0.0,200.0,41.15999984741211,1742199605.588705,aruco_7,585.976706754249,-41.16013713362487,35.172496095719595,0.04638494884053213,-0.009409941584485137,0.998879035156089,0.0007435281787139119
P200,10.0,0.0,200.0,41.15999984741211,1742199605.588975,aruco_9,765.1158022280226,-38.69386540638101,34.14390768425568,0.028288844729822734,-0.007788230071902263,0.9995634581047118,0.003459506816389006
P200,10.0,0.0,200.0,41.90999984741211,1742199605.699182,aruco_8,584.0691106923189,59.154344246956335,36.63271703085469,0.05377490778450307,0.0445725091185322,0.9975118858857455,0.009569661653015786
P200,10.0,0.0,200.0,41.90999984741211,1742199605.6995013,aruco_2,14.141723506835957,53.2156707217166,20.014408460178213,0.507724303858187,0.1696822072770857,0.8446326187409493,0.004438317348544169
P200,10.0,0.0,200.0,41.90999984741211,1742199605.6996546,aruco_4,212.08920805377164,53.0643099332351,47.75693726891361,-0.021857430214876124,0.043689604617909945,0.9988051774911277,0.0012957114865202312
P200,10.0,0.0,200.0,41.90999984741211,1742199605.699786,aruco_6,397.0641571986209,53.76205006708047,49.251865078155376,-0.04089209547183269,0.08818349339634562,0.9952057499664781,-0.010817279364627005
P200,10.0,0.0,200.0,41.90999984741211,1742199605.6999068,aruco_10,776.4737763570439,55.56213404244267,2.2753443892739034,0.4950933065238564,-0.04969667389391933,0.8672704326662396,0.01596356000915081
P200,10.0,0.0,200.0,41.90999984741211,1742199605.700025,aruco_0,44.028896912931216,3.8100522297474653,43.30659819819493,-0.01703268708285448,0.012988910546726278,0.9997495754252553,-0.006477071643689116
P200,10.0,0.0,200.0,41.90999984741211,1742199605.700141,aruco_1,12.90862820192612,-47.542561463596826,14.887057137701554,0.4982203001532549,-0.1495773264696898,0.8519959017873149,0.0592124913625597
P200,10.0,0.0,200.0,41.90999984741211,1742199605.700259,aruco_3,218.5886515091615,-36.4424352040975,75.53637802178925,-0.05425853316690062,-0.012669261254437451,0.9983839503857341,-0.011179408456739618
P200,10.0,0.0,200.0,41.90999984741211,1742199605.7003884,aruco_5,399.5555047224344,-39.284769979878455,60.97402586125378,0.1038160002064957,-0.04095408539787121,0.9937471516675954,-0.003404332360633757
P200,10.0,0.0,200.0,41.90999984741211,1742199605.7005205,aruco_7,585.7547423247902,-40.98653144997088,36.09061060914398,0.050020610103082126,-0.006710219956463461,0.998724499075086,0.0015088528363167216
P200,10.0,0.0,200.0,41.90999984741211,1742199605.7006557,aruco_9,762.755267362105,-38.03315431444831,39.34958868716842,0.03858797744549717,-0.007987474476097793,0.9992221818624704,0.0014797737775623645
P200,10.0,0.0,200.0,42.65999984741211,1742199605.7991896,aruco_8,583.9327854638906,59.16952461149747,37.33682068809452,0.05772741873405566,0.05055088941972261,0.9969946939775413,0.010664101540049603
P200,10.0,0.0,200.0,42.65999984741211,1742199605.7996368,aruco_2,12.35994501898352,53.22507724419554,16.650073481395467,0.5051281877897416,0.16725627348302263,0.8466729776167049,0.003962512583848544
P200,10.0,0.0,200.0,42.65999984741211,1742199605.7999234,aruco_4,212.10935145648537,53.05647342772123,47.78669942981706,-0.02196208915946045,0.0441862007552652,0.9987810966315361,0.0012480276326923205
P200,10.0,0.0,200.0,42.65999984741211,1742199605.8002193,aruco_6,397.0195988206681,53.77568157295159,48.19773850623821,-0.04067068203387401,0.09400893195361971,0.9946654688215797,-0.01219884256278596
P200,10.0,0.0,200.0,42.65999984741211,1742199605.8007207,aruco_10,764.7845051033188,55.45116843096044,26.62699831978921,0.012713352939750872,-0.012482647379678196,0.9998252412548171,-0.005659626525053086
P200,10.0,0.0,200.0,42.65999984741211,1742199605.8011703,aruco_0,45.01719014404038,3.825074479857027,43.66906140356397,-0.012430592975716295,0.008326962167663014,0.9998756914978626,-0.004973314867817235
P200,10.0,0.0,200.0,42.65999984741211,1742199605.801481,aruco_1,12.197600922276674,-47.74024314861582,13.543847478194149,0.49832792790591696,-0.14906259044289166,0.8520447594938843,0.05890100243436438
P200,10.0,0.0,200.0,42.65999984741211,1742199605.8017757,aruco_3,219.0657834053921,-36.25506546079815,77.03598613772567,-0.06085444228307407,-0.015583900514741443,0.997955139190863,-0.011807167404313269
P200,10.0,0.0,200.0,42.65999984741211,1742199605.8020525,aruco_5,399.34683861055544,-39.90980599416352,56.771219851699975,0.09903612505006544,-0.030806450793060616,0.9945969544509203,-0.004438094334958264
P200,10.0,0.0,200.0,42.65999984741211,1742199605.8023431,aruco_7,586.0736886016214,-41.231840384530855,34.680866894871265,0.04560773223608035,-0.010941256874857133,0.9988994627727028,0.0002777073649391704
P200,10.0,0.0,200.0,42.65999984741211,1742199605.8026285,aruco_9,762.7032488001884,-37.957105993186275,39.481980671410625,0.039084673631738016,-0.007000082504967635,0.9992083004064928,0.0024798664455233806
P200,10.0,0.0,200.0,43.380001068115234,1742199605.9086843,aruco_8,584.5675654296635,59.13755533570161,34.343327421024085,0.051924637174249104,0.04475929141223592,0.9976072373432456,0.008957012733428119
P200,10.0,0.0,200.0,43.380001068115234,1742199605.9090688,aruco_2,15.02553736066975,53.2334436213658,21.677357993588387,0.5089427638962729,0.16948200265623742,0.8439357140442082,0.005060023393866925
P200,10.0,0.0,200.0,43.380001068115234,1742199605.909361,aruco_4,212.06239312185343,53.07416366437879,47.67652808753886,-0.020764100159002343,0.04237511586213878,0.998885066656065,0.001347431138278612
P200,10.0,0.0,200.0,43.380001068115234,1742199605.909654,aruco_6,397.0340822577805,53.78775193936571,49.19095785035354,-0.046598501071519756,0.09467268954826888,0.9943475288271719,-0.011774707717208925
P200,10.0,0.0,200.0,43.380001068115234,1742199605.909919,aruco_10,765.2100916227608,55.419938100184034,25.6023016081941,0.02415477599465887,-0.010718154957880891,0.9996394688555247,-0.004752945930984323
P200,10.0,0.0,200.0,43.380001068115234,1742199605.9101844,aruco_0,43.93305508872558,3.363032835420582,39.05900751171154,0.4469804848647409,0.0002640898755177246,0.8942801414283812,0.021711461309293766
P200,10.0,0.0,200.0,43.380001068115234,1742199605.9105008,aruco_1,19.593948287614516,-45.02449121557023,26.420944912339593,0.048698617566398546,-0.014126355996215388,0.9986854825587043,-0.0074958538334337485
P200,10.0,0.0,200.0,43.380001068115234,1742199605.910923,aruco_3,218.66394244980532,-36.396390550042206,75.83094235546106,-0.0550104688183912,-0.012308395155064744,0.9983515999583766,-0.010790030137366109
P200,10.0,0.0,200.0,43.380001068115234,1742199605.9111671,aruco_5,399.3920257481758,-39.74564627957156,57.90200121479383,0.10686297287770079,-0.028316415976069924,0.9938615913324582,-0.00419676012938334
P200,10.0,0.0,200.0,43.380001068115234,1742199605.9113514,aruco_7,585.761701684367,-41.01716562390271,36.10737432413813,0.05037650890472424,-0.008995078690246548,0.9986893791392095,0.0009000446896863407
P200,10.0,0.0,200.0,43.380001068115234,1742199605.911497,aruco_9,761.3495572760498,-37.57328760874778,42.31248707301161,0.03969512294506132,-0.011569838057741155,0.9991412695120384,0.002673915794436197
P200,10.0,0.0,200.0,44.130001068115234,1742199606.0171118,aruco_8,584.2261052449403,59.15778874318465,36.064640698629916,0.055415287577446376,0.04187168339417281,0.9975440927404537,0.009037767803672984
P200,10.0,0.0,200.0,44.130001068115234,1742199606.0174735,aruco_2,15.147388598597377,53.222325149511946,21.96065435405259,0.5073450059873075,0.17111634509169585,0.8445744038455084,0.003781168036732593
P200,10.0,0.0,200.0,44.130001068115234,1742199606.0176947,aruco_4,212.0052473068585,53.07582983945868,47.475320314323,-0.01867634796147487,0.04107017513924509,0.9989811223312526,0.0010687501755165898
P200,10.0,0.0,200.0,44.130001068115234,1742199606.0178964,aruco_6,397.05182309103816,53.79533915233854,48.886761118379304,-0.043384205765703204,0.09515534659536387,0.9944483315041925,-0.011652337018192719
P200,10.0,0.0,200.0,44.130001068115234,1742199606.01805,aruco_10,765.4939458117593,55.37418072560793,24.9463041451532,0.023646639599131738,-0.01230849055051867,0.9996336150566478,-0.00468651082917139
P200,10.0,0.0,200.0,44.130001068115234,1742199606.018197,aruco_0,47.11387614068313,3.927806173019688,44.84462888312524,0.05669697813571422,0.01852030337394602,0.998216463602521,-0.002516542167187517
P200,10.0,0.0,200.0,44.130001068115234,1742199606.0183425,aruco_1,12.838271652679257,-47.564063091760204,14.786127945890403,0.4975553552157867,-0.1502478630041905,0.8522378128141164,0.05962330483410903
P200,10.0,0.0,200.0,44.130001068115234,1742199606.0184898,aruco_3,218.55216105115997,-36.46693836745832,75.38326933483152,-0.05366380010352075,-0.011641091512383125,0.9984293040866002,-0.011117394171773485
P200,10.0,0.0,200.0,44.130001068115234,1742199606.01877,aruco_5,399.4811225954549,-39.47235679301632,60.15369880900945,0.10780218614011772,-0.03443335145620286,0.9935639497002905,-0.004868339777506252
P200,10.0,0.0,200.0,44.130001068115234,1742199606.0189521,aruco_7,585.7166481616796,-40.903428591232775,36.847556835978736,0.06176900634756215,-0.017099452427481936,0.9979402111104901,0.002742948806650533
P200,10.0,0.0,200.0,44.130001068115234,1742199606.019172,aruco_9,761.777583686359,-37.689530795414484,41.4645836987092,0.04199354104288469,-0.007409055992694872,0.9990849895220412,0.0032897281253469
P200,10.0,0.0,200.0,44.880001068115234,1742199606.0998535,aruco_8,584.0458168916922,59.177616259295256,36.82471401790277,0.056340152470865025,0.04687766508799823,0.9972631677863496,0.009717823280443532
P200,10.0,0.0,200.0,44.880001068115234,1742199606.1002758,aruco_2,16.227658378990427,53.24246470270158,24.012276880770123,0.5090896857043158,0.17111703135580578,0.8435186228080379,0.004792272911069919
P200,10.0,0.0,200.0,44.880001068115234,1742199606.1005862,aruco_4,212.29571976415392,53.082653746250706,48.51808384987755,0.06135925057503889,0.03996150997299374,0.9972103478705906,-0.014478685981661478
P200,10.0,0.0,200.0,44.880001068115234,1742199606.1008844,aruco_6,397.04025793046304,53.743815577907206,48.573781716233164,-0.043414145006996314,0.08574760491000241,0.995309706439161,-0.011006307342878533
P200,10.0,0.0,200.0,44.880001068115234,1742199606.1011696,aruco_10,765.0451277687309,55.42787899944839,25.929642545017284,0.023421747141676084,-0.010870344602922332,0.9996567877083953,-0.004422035327241086
P200,10.0,0.0,200.0,44.880001068115234,1742199606.101457,aruco_0,48.488449787805536,3.990603367447873,46.253162807884166,-0.01418803380336673,0.01008413347923225,0.9998392191969403,-0.004305340056954885
P200,10.0,0.0,200.0,44.880001068115234,1742199606.101792,aruco_1,12.388101196319779,-47.69604151870053,13.92728990458414,0.4969608205153329,-0.15032231917811467,0.852556910896688,0.059831737863573944
P200,10.0,0.0,200.0,44.880001068115234,1742199606.1021073,aruco_3,218.90187112384774,-36.3007066650986,76.5014727250436,-0.059599796551176754,-0.014497312961027046,0.9980479973504169,-0.011742116402464876
P200,10.0,0.0,200.0,44.880001068115234,1742199606.1023998,aruco_5,399.4743197734832,-39.411213214032095,60.049314999675914,0.10429958013869424,-0.03677791008037482,0.993853175853472,-0.004983742513592607
P200,10.0,0.0,200.0,44.880001068115234,1742199606.1026773,aruco_7,585.9804562472419,-41.1585611442801,35.13023122474878,0.04851891328047407,-0.009893812748977037,0.998772628473975,0.0011199626615415938
P200,10.0,0.0,200.0,44.880001068115234,1742199606.1029973,aruco_9,761.8234349150583,-37.66007763872478,41.34895310471354,0.039557761071452625,-0.0048039590219887745,0.9991969564356075,0.004187836167547921
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2330894,aruco_8,583.9864757711542,59.17275624599485,36.99288131677492,0.05647047391109942,0.04411247060698224,0.997385201131522,0.009376899866508156
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2334747,aruco_2,16.82840886860715,53.23671750204475,25.135162307519998,0.5091491175990819,0.173913911767689,0.8429153047161297,0.0038595115109631237
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2337785,aruco_4,212.69058611543394,53.08982697855668,49.98976089372176,0.061147214140409786,0.040252966693290995,0.9972019035832116,-0.015135075983711863
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2340624,aruco_6,397.03636406558525,53.76345365191309,48.81204064175515,-0.0474431110379185,0.0922103997997926,0.9945341323452038,-0.012175518548390293
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2344077,aruco_10,765.860398525038,55.35153660856916,24.15496264137118,0.02003848712186719,-0.010600703184673417,0.9997356105760608,-0.0038449076890282956
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2351828,aruco_0,47.79658526196995,3.600245289425846,42.66007441865638,-0.0006362452456411153,0.005297880219125157,0.999983180473408,0.002270832821489624
P200,10.0,0.0,200.0,46.36000061035156,1742199606.235535,aruco_1,12.068075989341121,-47.79243166012033,13.335374516449171,0.49646729657300936,-0.14988753600563032,0.8529158118674567,0.05990448916202384
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2358608,aruco_3,218.58283934750665,-36.449563833493514,75.59312653744577,-0.05385702465387227,-0.01452396234637863,0.9983869547660524,-0.010580837937890364
P200,10.0,0.0,200.0,46.36000061035156,1742199606.236191,aruco_5,399.39486823682904,-39.851824740124556,57.24275355239139,0.09725274809189009,-0.030076221630440877,0.9947916595264759,-0.005183434026245961
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2365868,aruco_7,585.8232278159605,-41.0798768877283,35.74717261271554,0.046673560342860305,-0.014221114189794212,0.9988089550910106,-9.729150668877758e-06
P200,10.0,0.0,200.0,46.36000061035156,1742199606.2369206,aruco_9,762.2577660590993,-37.84462416095641,40.41967653146572,0.040523725506908206,-0.008532525721749534,0.9991390583969653,0.0024811015576881885
P200,10.0,0.0,200.0,47.11000061035156,1742199606.3422854,aruco_8,584.1058082660228,59.17553592994259,36.56012574793588,0.05788645252538512,0.042154204499798294,0.997389612802938,0.009280737959245708
P200,10.0,0.0,200.0,47.11000061035156,1742199606.3427627,aruco_2,17.08680932159423,53.30084772081639,25.89246229342457,0.504899155853843,0.17649139638295516,0.8449421478346845,0.0006131106707240326
P200,10.0,0.0,200.0,47.11000061035156,1742199606.343154,aruco_4,212.21178492752895,53.07402906282527,48.323695882373066,-0.019366804950598518,0.0422556446148432,0.9989178256288095,0.001598519870648304
P200,10.0,0.0,200.0,47.11000061035156,1742199606.3435266,aruco_6,397.0233111400639,53.71109405712852,48.204472551816366,-0.0421624011179587,0.08441562625787,0.9954758806249158,-0.011139808725210953
P200,10.0,0.0,200.0,47.11000061035156,1742199606.3438313,aruco_10,765.3438169630169,55.406126664460935,25.30909242584123,0.023613308939669585,-0.013196998338619762,0.9996209938546896,-0.00510977103681226
P200,10.0,0.0,200.0,47.11000061035156,1742199606.3441145,aruco_0,51.29535213321823,3.92559127477117,47.951420930626874,0.004270642322296548,-0.012967204311853933,0.999892028536772,0.0054345883243648915
P200,10.0,0.0,200.0,47.11000061035156,1742199606.3446622,aruco_1,12.17594880402556,-47.7643141871163,13.481939645978214,0.4965062426551401,-0.15023119958701694,0.852827743944227,0.059974634665588354
P200,10.0,0.0,200.0,47.11000061035156,1742199606.3451676,aruco_3,218.71129767695382,-36.40284974342389,75.997781418358,-0.055300011878503585,-0.014583442628638985,0.9983101384114905,-0.010299980219790799
P200,10.0,0.0,200.0,47.11000061035156,1742199606.345537,aruco_5,399.38285627358243,-39.71672568858459,58.13840170064388,0.1043771041497089,-0.03429394179822474,0.9939403188072992,-0.003460962555315766
P200,10.0,0.0,200.0,47.11000061035156,1742199606.345867,aruco_7,585.9251373735087,-41.07196809822672,35.79779622940904,0.056376686712335596,-0.016642326953839482,0.9982696328624069,0.0015596190293581742
P200,10.0,0.0,200.0,47.11000061035156,1742199606.3462148,aruco_9,761.7849175811865,-37.75048738221698,41.370802485510396,0.03622346578094441,-0.014331602255586532,0.9992408839955546,0.00033417170584364733
P200,10.0,0.0,200.0,47.86000061035156,1742199606.4514737,aruco_8,584.4859443344102,59.13444807173498,34.81230020386805,0.052506513793549106,0.04557118593271549,0.9975293278909333,0.010077857333554143
P200,10.0,0.0,200.0,47.86000061035156,1742199606.451809,aruco_2,16.400187183015504,53.315937988706544,24.631785062970923,0.5028868871057046,0.1775746905885782,0.8459147782707445,-0.00041920616885165546
P200,10.0,0.0,200.0,47.86000061035156,1742199606.4519677,aruco_4,212.4070160345715,53.07938681891691,49.01307845671732,0.059881354081072376,0.04020460146259663,0.9972901946383069,-0.014493836518225419
P200,10.0,0.0,200.0,47.86000061035156,1742199606.4521954,aruco_6,397.00825666698574,53.76137523275957,48.38820416582412,-0.04282269562233408,0.0929144647049808,0.994679273044209,-0.012093512590511179
P200,10.0,0.0,200.0,47.86000061035156,1742199606.4524472,aruco_10,765.4106269753382,55.375096578678736,25.172373609296137,0.023898117987533878,-0.012241000656282692,0.9996269339460501,-0.005002102341329214
P200,10.0,0.0,200.0,47.86000061035156,1742199606.4527018,aruco_0,49.953910551749914,3.7046826520651663,44.10691230337393,-0.006670116538332759,0.009176745140193626,0.999935473367911,0.0005798688507060189
P200,10.0,0.0,200.0,47.86000061035156,1742199606.4529536,aruco_1,12.476213110445055,-47.69007504478555,14.142878087656353,0.4967125711747825,-0.1496614914345928,0.85280166205896,0.06006134168772156
P200,10.0,0.0,200.0,47.86000061035156,1742199606.4534068,aruco_3,218.64142951699432,-36.44332893502615,75.64824849768893,-0.05821151220805333,-0.0145543579569943,0.9981276404942439,-0.01186566232029095
P200,10.0,0.0,200.0,47.86000061035156,1742199606.453863,aruco_5,399.44730902849,-39.50052273111318,59.266823321856734,0.10337814788959264,-0.033014934733302886,0.9940821243378921,-0.004867507486702719
P200,10.0,0.0,200.0,47.86000061035156,1742199606.4542782,aruco_7,585.9543903718452,-41.18530655175423,35.212896244226634,0.0466569402514481,-0.007764674799587833,0.998880205049061,0.001079768364167622
P200,10.0,0.0,200.0,47.86000061035156,1742199606.454651,aruco_9,763.3912429680927,-38.181726032890275,38.04183969770414,0.03775278264693981,-0.0069680583281136275,0.9992604005603613,0.0021944583618078574
P200,10.0,0.0,200.0,48.61000061035156,1742199606.5555546,aruco_8,584.0589748074032,59.15311499529252,36.7151541433357,0.05691413311717947,0.050948003644054,0.9970258469123485,0.010224145151983428
P200,10.0,0.0,200.0,48.61000061035156,1742199606.5559058,aruco_2,26.013296506695816,53.04932268282838,42.554708098563545,0.08142275851885213,0.05878541488941159,0.9949406084083997,-0.002790199734774249
P200,10.0,0.0,200.0,48.61000061035156,1742199606.5560915,aruco_4,212.24402654340489,53.09590247755452,48.38413585655521,-0.019173669865055615,0.04487520098313655,0.9988079276441459,0.0011404643227231643
P200,10.0,0.0,200.0,48.61000061035156,1742199606.5562503,aruco_6,397.0075024662127,53.68339387103112,47.61523428867276,-0.03889209794189091,0.08199217525953893,0.9958137433600616,-0.010939228600924802
P200,10.0,0.0,200.0,48.61000061035156,1742199606.556414,aruco_10,766.0353404778532,55.37584197656947,23.747999211871097,0.022904457435154214,-0.00847866686939769,0.999695275841555,-0.0035838159465845765
P200,10.0,0.0,200.0,48.61000061035156,1742199606.556614,aruco_0,51.004848937625304,3.8355397811998952,44.90800715331056,-0.012050741721849544,0.0032868220884111937,0.999921064909058,-0.0013530059539507413
P200,10.0,0.0,200.0,48.61000061035156,1742199606.5570157,aruco_1,14.036826544981562,-47.19450591940213,17.232656337631823,0.4969611174860967,-0.15317481445746783,0.8519798280025833,0.060806879049811836
